date,time,location,region,country,lat,lon,tz_id,temp_c,temp_f,is_day,condition_text,condition_icon,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv
2025-05-19,2025-05-19 03:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.4,59.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,22.3,35.9,155,SSE,1024.0,30.23,3.6,0.14,71,100,15.4,59.8,15.4,59.8,15.4,59.8,10.1,50.3,1,100,0,0,10.0,6.0,36.6,58.8,0.0
2025-05-19,2025-05-19 04:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.7,60.2,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,23.9,38.5,151,SSE,1024.0,30.23,2.9,0.11,71,100,15.7,60.2,15.7,60.2,15.7,60.2,10.5,50.8,1,100,0,0,10.0,6.0,42.2,68.0,0.0
2025-05-19,2025-05-19 05:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.7,60.2,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,20.3,32.7,153,SSE,1024.0,30.25,1.8,0.07,72,100,15.7,60.2,15.7,60.2,15.7,60.2,10.6,51.0,1,100,0,0,10.0,6.0,41.5,66.8,0.0
2025-05-19,2025-05-19 06:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.7,60.2,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,23.3,37.6,153,SSE,1025.0,30.28,0.0,0.0,71,100,15.7,60.2,15.7,60.2,15.7,60.2,10.5,50.9,0,0,0,0,10.0,6.0,40.9,65.8,0.0
2025-05-19,2025-05-19 07:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.8,60.4,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,23.8,38.3,155,SSE,1026.0,30.3,0.0,0.0,70,100,15.8,60.4,15.8,60.4,15.8,60.4,10.4,50.7,0,0,0,0,10.0,6.0,41.1,66.2,5.0
2025-05-19,2025-05-19 08:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.9,60.6,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,23.1,37.2,155,SSE,1026.0,30.3,0.0,0.0,69,98,15.9,60.6,15.9,60.6,15.9,60.6,10.3,50.5,0,0,0,0,10.0,6.0,39.9,64.2,5.0
2025-05-19,2025-05-19 09:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.1,61.1,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,23.1,37.2,153,SSE,1027.0,30.33,0.0,0.0,67,100,16.1,61.1,16.1,61.1,16.1,61.1,10.1,50.2,0,0,0,0,10.0,6.0,40.8,65.6,5.0
2025-05-19,2025-05-19 10:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.1,60.9,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,22.6,36.3,152,SSE,1028.0,30.35,0.0,0.0,69,88,16.1,60.9,16.1,60.9,16.1,60.9,10.3,50.5,0,0,0,0,10.0,6.0,40.2,64.7,5.0
2025-05-19,2025-05-19 11:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.5,61.7,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,20.4,32.9,147,SSE,1028.0,30.35,0.0,0.0,67,72,16.5,61.7,16.5,61.7,16.5,61.7,10.4,50.8,0,0,0,0,10.0,6.0,34.6,55.7,5.0
2025-05-19,2025-05-19 12:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.9,62.4,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,19.6,31.5,146,SSE,1028.0,30.34,0.0,0.0,64,94,16.9,62.4,16.9,62.4,16.9,62.4,10.2,50.3,0,0,0,0,10.0,6.0,33.4,53.8,5.0
2025-05-19,2025-05-19 13:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.0,62.7,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,18.6,29.9,147,SSE,1027.0,30.34,0.0,0.0,62,84,17.0,62.7,17.0,62.7,17.0,62.7,9.8,49.7,0,0,0,0,10.0,6.0,34.7,55.9,5.0
2025-05-19,2025-05-19 14:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.6,61.9,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,18.8,30.3,151,SSE,1027.0,30.33,0.0,0.0,64,88,16.6,61.9,16.6,61.9,16.6,61.9,9.7,49.5,0,0,0,0,10.0,6.0,31.6,50.9,5.0
2025-05-19,2025-05-19 15:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.7,62.1,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,19.2,30.9,153,SSE,1027.0,30.33,0.0,0.0,64,88,16.7,62.1,16.7,62.1,16.7,62.1,9.8,49.7,0,0,0,0,10.0,6.0,31.7,51.0,5.0
2025-05-19,2025-05-19 16:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.7,62.0,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,19.5,31.4,154,SSE,1027.0,30.34,0.0,0.0,63,91,16.7,62.0,16.7,62.0,16.7,62.0,9.6,49.2,0,0,0,0,10.0,6.0,32.4,52.1,5.0
2025-05-19,2025-05-19 17:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.5,61.7,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,19.6,31.5,155,SSE,1028.0,30.35,0.2,0.01,63,75,16.5,61.7,16.5,61.7,16.5,61.7,9.5,49.1,1,100,0,0,10.0,6.0,31.1,50.0,0.0
2025-05-19,2025-05-19 18:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.5,61.8,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,19.3,31.1,151,SSE,1029.0,30.37,0.0,0.0,63,98,16.5,61.8,16.5,61.8,16.5,61.8,9.4,48.9,0,0,0,0,10.0,6.0,30.9,49.7,0.0
2025-05-19,2025-05-19 19:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.7,62.1,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,18.7,30.2,148,SSE,1029.0,30.39,0.0,0.0,61,100,16.7,62.1,16.7,62.1,16.7,62.1,9.1,48.4,0,0,0,0,10.0,6.0,29.3,47.2,0.0
2025-05-19,2025-05-19 20:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.7,62.1,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,18.7,30.1,141,SE,1030.0,30.41,0.0,0.0,62,92,16.7,62.1,16.7,62.1,16.7,62.1,9.5,49.0,0,0,0,0,10.0,6.0,31.2,50.2,0.0
2025-05-19,2025-05-19 21:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.7,62.1,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,18.3,29.5,144,SE,1030.0,30.41,0.0,0.0,64,75,16.7,62.1,16.7,62.1,16.7,62.1,9.9,49.8,0,0,0,0,10.0,6.0,30.8,49.6,0.0
2025-05-19,2025-05-19 22:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.6,61.9,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,17.8,28.7,140,SE,1030.0,30.41,0.0,0.0,65,100,16.6,61.9,16.6,61.9,16.6,61.9,10.0,50.1,0,0,0,0,10.0,6.0,29.3,47.1,0.0
2025-05-19,2025-05-19 23:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.6,61.9,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,17.2,27.7,140,SE,1029.0,30.4,0.0,0.0,64,100,16.6,61.9,16.6,61.9,16.6,61.9,9.8,49.6,0,0,0,0,10.0,6.0,31.0,49.9,0.0
2025-05-19,2025-05-19 00:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.3,61.3,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,7.2,11.5,205,SSW,1017.0,30.04,0.0,0.0,91,86,16.3,61.3,16.3,61.3,16.3,61.3,14.8,58.7,0,0,0,0,9.0,5.0,12.7,20.4,0.0
2025-05-19,2025-05-19 01:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,15.9,60.6,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,7.4,11.9,213,SSW,1017.0,30.04,0.1,0.0,93,73,15.9,60.6,15.9,60.6,15.9,60.6,14.7,58.4,1,100,0,0,9.0,5.0,12.9,20.7,0.0
2025-05-19,2025-05-19 02:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.0,60.7,0,Heavy rain at times,//cdn.weatherapi.com/weather/64x64/night/305.png,7.2,11.5,213,SSW,1017.0,30.02,1.1,0.04,92,89,16.0,60.7,16.0,60.7,16.0,60.7,14.6,58.4,1,100,0,0,10.0,6.0,12.2,19.6,0.0
2025-05-19,2025-05-19 03:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.1,61.0,0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/night/299.png,7.2,11.5,215,SW,1017.0,30.02,0.5,0.02,91,56,16.1,61.0,16.1,61.0,16.1,61.0,14.7,58.5,1,100,0,0,10.0,6.0,11.5,18.5,0.0
2025-05-19,2025-05-19 04:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.1,61.0,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,7.4,11.9,221,SW,1017.0,30.02,2.9,0.11,91,75,16.1,61.0,16.1,61.0,16.1,61.0,14.7,58.5,1,100,0,0,10.0,6.0,11.6,18.6,0.0
2025-05-19,2025-05-19 05:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.1,61.0,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,7.6,12.2,216,SW,1017.0,30.03,0.4,0.02,91,56,16.1,61.0,16.1,61.0,16.1,61.0,14.7,58.4,1,100,0,0,10.0,6.0,11.8,19.0,0.0
2025-05-19,2025-05-19 06:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.1,61.0,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,7.8,12.6,214,SW,1018.0,30.05,0.3,0.01,91,100,16.1,61.0,16.1,61.0,16.1,61.0,14.6,58.3,1,100,0,0,10.0,6.0,12.2,19.6,0.0
2025-05-19,2025-05-19 07:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.1,61.0,1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,8.1,13.0,206,SSW,1018.0,30.07,0.2,0.01,90,100,16.1,61.0,16.1,61.0,16.1,61.0,14.4,57.9,1,100,0,0,10.0,6.0,14.5,23.4,5.0
2025-05-19,2025-05-19 08:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.5,61.7,1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,8.5,13.7,204,SSW,1019.0,30.09,0.1,0.0,87,61,16.5,61.7,16.5,61.7,16.5,61.7,14.4,57.9,1,100,0,0,10.0,6.0,15.0,24.1,5.0
2025-05-19,2025-05-19 09:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.5,61.7,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,8.5,13.7,204,SSW,1019.0,30.09,0.0,0.0,87,40,16.5,61.7,16.5,61.7,16.5,61.7,14.3,57.7,0,0,0,0,10.0,6.0,15.4,24.8,6.0
2025-05-19,2025-05-19 10:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,17.3,63.1,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,8.3,13.3,204,SSW,1019.0,30.09,0.0,0.0,82,32,17.3,63.1,17.3,63.1,17.3,63.1,14.1,57.5,0,0,0,0,10.0,6.0,18.4,29.6,6.0
2025-05-19,2025-05-19 11:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,18.7,65.7,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,8.3,13.3,201,SSW,1019.0,30.08,0.0,0.0,73,39,18.7,65.7,18.7,65.7,18.7,65.7,13.8,56.9,0,0,0,0,10.0,6.0,12.4,19.9,6.0
2025-05-19,2025-05-19 12:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,20.9,69.7,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,7.8,12.6,193,SSW,1018.0,30.06,0.0,0.0,67,53,20.9,69.7,20.9,69.7,20.9,69.7,12.9,55.2,0,0,0,0,10.0,6.0,11.9,19.1,7.0
2025-05-19,2025-05-19 13:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,20.5,68.8,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,7.4,11.9,183,S,1017.0,30.04,0.0,0.0,64,79,20.5,68.8,20.5,68.8,20.5,68.8,13.4,56.2,0,0,0,0,10.0,6.0,12.3,19.8,6.0
2025-05-19,2025-05-19 14:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,20.5,68.9,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,7.4,11.9,172,S,1017.0,30.03,0.0,0.0,64,63,20.5,68.9,20.5,68.9,20.5,68.9,13.4,56.1,0,0,0,0,10.0,6.0,12.6,20.3,6.0
2025-05-19,2025-05-19 15:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,20.4,68.7,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,7.6,12.2,166,SSE,1017.0,30.03,0.0,0.0,64,61,20.4,68.7,20.4,68.7,20.4,68.7,13.4,56.1,0,0,0,0,10.0,6.0,12.6,20.2,6.0
2025-05-19,2025-05-19 16:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,19.9,67.7,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.1,8.2,166,SSE,1017.0,30.03,0.0,0.0,67,58,19.9,67.7,19.9,67.7,19.9,67.7,13.6,56.5,0,0,0,0,10.0,6.0,10.8,17.3,6.0
2025-05-19,2025-05-19 17:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,19.1,66.3,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.6,7.4,169,S,1018.0,30.05,0.0,0.0,70,38,19.1,66.3,19.1,66.3,19.1,66.3,13.6,56.4,0,0,0,0,10.0,6.0,8.3,13.3,6.0
2025-05-19,2025-05-19 18:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,18.4,65.1,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,5.2,8.3,173,S,1019.0,30.08,0.0,0.0,73,32,18.4,65.1,18.4,65.1,18.4,65.1,13.5,56.3,0,0,0,0,10.0,6.0,8.6,13.8,0.0
2025-05-19,2025-05-19 19:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,17.8,64.0,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,7.6,12.2,179,S,1020.0,30.11,0.0,0.0,76,35,17.8,64.0,17.8,64.0,17.8,64.0,13.5,56.2,0,0,0,0,10.0,6.0,9.9,16.0,0.0
2025-05-19,2025-05-19 20:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,17.1,62.7,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,7.4,11.9,182,S,1020.0,30.11,0.0,0.0,79,57,17.1,62.7,17.1,62.7,17.1,62.7,13.4,56.1,0,0,0,0,10.0,6.0,12.4,20.0,0.0
2025-05-19,2025-05-19 21:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.6,61.8,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,7.4,11.9,193,SSW,1020.0,30.12,0.0,0.0,81,87,16.6,61.8,16.6,61.8,16.6,61.8,13.3,56.0,0,0,0,0,10.0,6.0,12.6,20.3,0.0
2025-05-19,2025-05-19 22:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.4,61.5,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,7.6,12.2,206,SSW,1020.0,30.11,0.0,0.0,81,87,16.4,61.5,16.4,61.5,16.4,61.5,13.2,55.7,0,0,0,0,10.0,6.0,12.6,20.3,0.0
2025-05-19,2025-05-19 23:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.6,61.9,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,7.8,12.6,210,SSW,1019.0,30.1,0.0,0.0,79,76,16.6,61.9,16.6,61.9,16.6,61.9,12.9,55.3,0,0,0,0,10.0,6.0,12.1,19.4,0.0
2025-05-19,2025-05-19 00:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,5.8,42.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.1,5.0,131,SE,1032.0,30.49,0.0,0.0,64,0,5.0,41.0,5.0,41.0,5.8,42.5,0.5,32.8,0,0,0,0,10.0,6.0,5.7,9.3,0.0
2025-05-19,2025-05-19 01:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,6.4,43.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.0,3.2,111,ESE,1032.0,30.48,0.0,0.0,66,0,6.4,43.6,6.4,43.6,6.4,43.5,0.5,32.8,0,0,0,0,10.0,6.0,3.8,6.1,0.0
2025-05-19,2025-05-19 02:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,6.0,42.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.0,3.2,69,ENE,1032.0,30.48,0.0,0.0,68,0,6.0,42.7,6.0,42.7,6.0,42.7,0.5,32.9,0,0,0,0,10.0,6.0,3.8,6.2,0.0
2025-05-19,2025-05-19 03:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,5.5,41.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,44,NE,1032.0,30.48,0.0,0.0,71,0,5.3,41.5,5.3,41.5,5.5,41.9,0.6,33.1,0,0,0,0,10.0,6.0,4.2,6.8,0.0
2025-05-19,2025-05-19 04:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,5.0,41.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,43,NE,1032.0,30.48,0.0,0.0,74,0,4.3,39.7,4.3,39.7,5.0,41.1,0.7,33.3,0,0,0,0,10.0,6.0,5.5,8.8,0.0
2025-05-19,2025-05-19 05:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,4.6,40.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,40,NE,1032.0,30.49,0.0,0.0,76,0,3.9,39.0,3.9,39.0,4.6,40.2,0.7,33.3,0,0,0,0,10.0,6.0,5.1,8.1,0.0
2025-05-19,2025-05-19 06:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,4.3,39.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,30,NNE,1033.0,30.5,0.0,0.0,77,0,3.6,38.4,3.6,38.4,4.3,39.7,0.7,33.3,0,0,0,0,10.0,6.0,5.0,8.0,0.0
2025-05-19,2025-05-19 07:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,2.9,37.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,23,NNE,1033.0,30.52,0.0,0.0,78,0,2.0,35.6,2.0,35.6,2.9,37.2,0.6,33.0,0,0,0,0,10.0,6.0,5.0,8.1,0.0
2025-05-19,2025-05-19 08:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,3.5,38.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.0,3.2,22,NNE,1034.0,30.53,0.0,0.0,75,0,3.2,37.8,3.2,37.8,3.5,38.2,0.4,32.8,0,0,0,0,10.0,6.0,3.3,5.3,3.0
2025-05-19,2025-05-19 09:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,5.8,42.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,0.9,1.4,33,NNE,1034.0,30.55,0.0,0.0,64,0,5.8,42.5,5.8,42.5,5.8,42.5,1.1,34.0,0,0,0,0,10.0,6.0,3.8,6.1,4.0
2025-05-19,2025-05-19 10:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,9.3,48.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,0.9,1.4,192,SSW,1034.0,30.54,0.0,0.0,54,0,9.3,48.7,9.3,48.7,9.3,48.7,0.5,32.9,0,0,0,0,10.0,6.0,4.1,6.6,4.0
2025-05-19,2025-05-19 11:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,11.2,52.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.1,5.0,187,S,1034.0,30.53,0.0,0.0,48,0,11.1,52.0,11.1,52.0,11.2,52.2,0.5,32.9,0,0,0,0,10.0,6.0,3.6,5.8,5.0
2025-05-19,2025-05-19 12:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,12.3,54.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.9,7.9,189,S,1033.0,30.51,0.0,0.0,45,0,11.7,53.1,11.7,53.1,12.3,54.2,0.6,33.1,0,0,0,0,10.0,6.0,5.7,9.1,5.0
2025-05-19,2025-05-19 13:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,12.9,55.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.8,9.4,188,S,1032.0,30.48,0.0,0.0,42,0,12.2,54.0,12.2,54.0,12.9,55.3,0.5,32.9,0,0,0,0,10.0,6.0,9.9,16.0,5.0
2025-05-19,2025-05-19 14:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,13.3,55.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.7,10.8,191,SSW,1031.0,30.46,0.0,0.0,41,0,12.4,54.4,12.4,54.4,13.3,55.9,0.5,32.9,0,0,0,0,10.0,6.0,10.9,17.6,5.0
2025-05-19,2025-05-19 15:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,13.1,55.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.7,10.8,194,SSW,1031.0,30.46,0.0,0.0,43,0,12.2,53.9,12.2,53.9,13.1,55.5,0.8,33.4,0,0,0,0,10.0,6.0,11.1,17.9,5.0
2025-05-19,2025-05-19 16:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,12.4,54.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.7,10.8,195,SSW,1032.0,30.46,0.0,0.0,47,0,11.4,52.5,11.4,52.5,12.4,54.3,1.4,34.5,0,0,0,0,10.0,6.0,8.8,14.2,5.0
2025-05-19,2025-05-19 17:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,10.9,51.6,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.4,8.6,197,SSW,1032.0,30.46,0.0,0.0,55,0,10.0,49.9,10.0,49.9,10.9,51.6,2.2,36.0,0,0,0,0,10.0,6.0,8.5,13.6,5.0
2025-05-19,2025-05-19 18:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,9.7,49.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,192,SSW,1032.0,30.48,0.0,0.0,62,0,8.9,48.0,8.9,48.0,9.7,49.4,2.9,37.1,0,0,0,0,10.0,6.0,7.6,12.3,0.0
2025-05-19,2025-05-19 19:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,9.2,48.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.4,5.4,180,S,1033.0,30.49,0.0,0.0,64,0,8.7,47.7,8.7,47.7,9.2,48.6,2.9,37.1,0,0,0,0,10.0,6.0,6.4,10.3,0.0
2025-05-19,2025-05-19 20:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,8.6,47.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.5,4.0,130,SE,1033.0,30.5,0.0,0.0,66,0,8.5,47.4,8.5,47.4,8.6,47.5,2.6,36.7,0,0,0,0,10.0,6.0,4.8,7.7,0.0
2025-05-19,2025-05-19 21:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,8.0,46.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1.8,2.9,94,E,1033.0,30.5,0.0,0.0,69,0,8.0,46.3,8.0,46.3,8.0,46.3,2.6,36.6,0,0,0,0,10.0,6.0,3.4,5.5,0.0
2025-05-19,2025-05-19 22:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,7.4,45.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1.6,2.5,45,NE,1033.0,30.49,0.0,0.0,71,0,7.4,45.2,7.4,45.2,7.4,45.2,2.6,36.6,0,0,0,0,10.0,6.0,2.9,4.7,0.0
2025-05-19,2025-05-19 23:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,6.7,44.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1.8,2.9,44,NE,1032.0,30.48,0.0,0.0,74,0,6.7,44.0,6.7,44.0,6.7,44.0,2.4,36.3,0,0,0,0,10.0,6.0,3.3,5.3,0.0
2025-05-19,2025-05-19 00:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,16.0,60.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,38,NE,1021.0,30.16,0.0,0.0,41,4,16.0,60.9,16.0,60.9,16.0,60.9,3.4,38.1,0,0,0,0,10.0,6.0,14.0,22.5,0.0
2025-05-19,2025-05-19 01:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.8,60.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.3,13.3,32,NNE,1021.0,30.15,0.0,0.0,43,4,15.8,60.4,15.8,60.4,15.8,60.4,3.3,37.9,0,0,0,0,10.0,6.0,13.7,22.0,0.0
2025-05-19,2025-05-19 02:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,16.4,61.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.2,14.8,33,NNE,1021.0,30.14,0.0,0.0,44,3,16.4,61.6,16.4,61.6,16.4,61.6,4.1,39.4,0,0,0,0,10.0,6.0,14.6,23.5,0.0
